id,name,category,subcategory,merchant_tier,description,short_narration,long_narration,historical_note,historical_narration,custom_description,updated_at
salem_auto_salon,Salem Auto Salon,SHOPPING,SHOPPING__beauty_spa,0,"Salem Auto Salon, situated at 39 Cabot Street, provides a full range of car detailing and washing services. With convenient hours from 8:00 AM to 5:00 PM, Monday through Friday, they cater to Salem residents and visitors alike. The salon is committed to accessibility, offering wheelchair-accessible parking and entrance.","Salem Auto Salon, located at 39 Cabot Street, offers professional car detailing and washing services, keeping Salem vehicles sparkling.","Salem Auto Salon, located at 39 Cabot Street, is a full-service car wash and detailing center serving the Salem community. Offering convenient hours and wheelchair accessibility, they provide professional car care services to keep vehicles looking their best. The salon is a modern business catering to the needs of Salem's drivers.","Salem Auto Salon, situated at 39 Cabot Street, offers a full range of car wash and detailing services to keep your vehicle looking its best. Open Monday through Friday from 8:00 AM to 5:00 PM, they prioritize customer satisfaction and accessibility, featuring wheelchair-accessible parking and entrance. With a 5-star rating from over 85 users, Salem Auto Salon is a trusted choice for Salem residents and visitors alike.",,,2026-04-21 16:43:53.507745-04
salem_bespoke_boutique,Salem Bespoke Boutique,SHOPPING,,0,"Salem Bespoke Boutique, located at 127 Essex Street, offers a curated selection of witch-themed and steampunk gifts, alongside stunning hats and bespoke costume and bridal design services. This shop showcases the work of local artists and provides a unique shopping experience for those seeking something truly special in Salem. Open Monday, Thursday, Friday, Saturday, and Sunday.","Step into Salem Bespoke Boutique on Essex Street for uniquely crafted witch hats, steampunk accessories, and custom costume design.","Salem Bespoke Boutique, located on Essex Street, is a unique shop specializing in witch and steampunk-inspired accessories, gifts, and custom designs. They offer a curated selection of items, including handcrafted hats and bespoke costume and bridal services, with a focus on supporting local artists. The boutique provides a distinctive shopping experience for visitors seeking unique and imaginative treasures in Salem.","Located at 127 Essex Street, Salem Bespoke Boutique offers a curated collection of witch-themed and steampunk gifts, alongside bespoke costume and bridal design services. This shop is a haven for those seeking unique, locally-made treasures and imaginative creations. With a focus on artistry and individuality, Salem Bespoke Boutique provides a distinctive shopping experience in the heart of Salem.",,,2026-04-21 16:43:53.507745-04
salem_business_center,Salem Business Center,SHOPPING,,0,None,Public transit. Salem Business Center on Harbor Street,"You're near Salem Business Center, serving the Salem community.",,,,2026-04-12 14:43:49.219981-04
salem_chamber_of_commerce,Salem Chamber of Commerce,SHOPPING,,0,"The Salem Chamber of Commerce, situated at 265 Essex Street, serves as a vital resource for businesses in Salem. As an association and consultancy, it provides services and support to foster a thriving local economy. Open Monday through Friday from 9:00 AM to 5:00 PM, the Chamber is wheelchair accessible and dedicated to the advancement of Salem's commercial community.","The Salem Chamber of Commerce, located on Essex Street, supports local businesses and promotes economic growth in the city.","Located at 265 Essex Street, the Salem Chamber of Commerce is an association dedicated to supporting the local business community and promoting economic development within the city. Providing a range of services and acting as a consultancy, the Chamber operates Monday through Friday and is committed to accessibility, offering wheelchair access to all visitors.","The Salem Chamber of Commerce, situated at 265 Essex Street, serves as a vital resource for businesses in Salem, Massachusetts. As a non-profit association, it provides support, advocacy, and networking opportunities to foster a thriving local economy. Open Monday through Friday from 9:00 AM to 5:00 PM, the Chamber is wheelchair accessible and dedicated to the success of Salem's commercial community.",,,2026-04-21 16:43:53.507745-04
salem_farmers_market,Salem Farmer's Market,SHOPPING,,0,None,Salem Farmer's Market. Grocery store. Browse inside while exploring Salem,You're near Salem Farmer's Market. Step in and see what Salem has to offer.,,,,2026-04-12 14:43:49.219981-04
salem_fire_department_2,Salem Fire Department,SHOPPING,,0,,"Salem Fire Department is a shop in Salem, located at 48 Lafayette Street, Salem, MA, 01970.",,,,,2026-04-14 15:33:47.290098-04
salem_fire_department_1,Salem Fire Department,SHOPPING,,0,,"Salem Fire Department is a shop in Salem, located at 415 Essex Street, Salem, MA, 01970.",,,,,2026-04-14 15:33:47.288241-04
salem_five_bank,Salem Five Bank,SHOPPING,,0,None,Banking. Salem Five Bank on Essex Street. ATM and banking services available,"You're near Salem Five Bank, part of Salem's financial services.",,,,2026-04-12 14:43:49.219981-04
salem_five_financial,Salem Five Financial,SHOPPING,,0,None,Salem Five Financial. Local business serving Salem visitors and residents,"You're near Salem Five Financial, part of Salem's financial services.",,,,2026-04-12 14:43:49.219981-04
salem_food_store,Salem Food Store,SHOPPING,,0,"Salem Food Store at 126 North Street is a convenient and reliable stop for residents and visitors alike. Open 24 hours a day, seven days a week, this store offers a wide selection of groceries, snacks, and everyday essentials. They also provide delivery service and boast wheelchair-accessible features, ensuring a welcoming experience for all.","Salem Food Store, located at 126 North Street, is a 24-hour convenience store offering a wide variety of goods and delivery options.","Salem Food Store, situated at 126 North Street, is a 24-hour convenience store serving the Salem community. Offering a wide range of groceries and everyday items, the store also provides delivery services and is committed to accessibility with wheelchair-accessible parking and entrances. It's a reliable and convenient option for locals and visitors needing quick access to essential goods.","Salem Food Store is a long-standing convenience store at 126 North Street, serving the Salem community around the clock. Offering a wide selection of groceries, snacks, and everyday essentials, it also provides delivery service and boasts accessible features like wheelchair-accessible parking and entrances. A reliable spot for quick needs, Salem Food Store has been a neighborhood staple for years.",,,2026-04-21 16:43:53.507745-04
salem_green_lot,Salem Green Lot,SHOPPING,,0,The Salem Green lot offers short term parking. Pay with the Passport Parking app upon arrival. Electric Vehicle charging available.,Salem Green Lot. Pay with the Passport Parking app upon arrival,You're near Salem Green Lot. The Salem Green lot offers short term parking. Pay with the Passport Parking app upon arrival. Electric Vehicle charging available.,,,,2026-04-12 14:43:49.219981-04
salem_hair_cutters,Salem Hair Cutters,SHOPPING,SHOPPING__beauty_spa,0,"Salem Hair Cutters is a full-service beauty salon located at 5 Traders Way in Shaw's Plaza. Open seven days a week with convenient hours, they offer a range of hair care services for the whole family. With wheelchair accessible parking and entrance, Salem Hair Cutters is committed to providing a comfortable and welcoming experience for all customers.","Salem Hair Cutters, located in Shaw's Plaza, has been providing haircuts and styling services to the Salem community for years.","Salem Hair Cutters is a beauty salon located at 5 Traders Way in Salem, Massachusetts. Conveniently situated in Shaw's Plaza, they offer a variety of hair care services and are open seven days a week. The salon is committed to accessibility, offering wheelchair accessible parking and entrance. Salem Hair Cutters provides a welcoming environment for all customers seeking professional hair styling and grooming.","Salem Hair Cutters is a beauty salon located at 5 Traders Way in Salem, Massachusetts. Situated within Shaw's Plaza, the salon offers a variety of hair care services and is open seven days a week. They are committed to providing a welcoming and accessible experience for all customers, with wheelchair accessible parking and entrance.",,,2026-04-21 16:43:53.507745-04
